date;time;;open;high;low;close
05.01.2021;9;5;1,2273;1,22789;1,22727;1,22789
05.01.2021;9;10;1,2279;1,2281;1,22763;1,22781
05.01.2021;9;15;1,22781;1,22802;1,22773;1,22802
05.01.2021;9;20;1,22801;1,22841;1,22791;1,22796
05.01.2021;9;25;1,22799;1,22824;1,22779;1,22812
05.01.2021;9;30;1,22813;1,22829;1,22804;1,22812
05.01.2021;9;35;1,22813;1,22842;1,22807;1,22837
05.01.2021;9;40;1,22836;1,22836;1,22805;1,22817
05.01.2021;9;45;1,22816;1,22828;1,2279;1,22823
05.01.2021;9;50;1,22821;1,22827;1,22797;1,22802
05.01.2021;9;55;1,22802;1,22817;1,22755;1,22771
05.01.2021;10;0;1,2277;1,2284;1,22766;1,22825
05.01.2021;10;5;1,22825;1,2285;1,22811;1,22838
05.01.2021;10;10;1,22839;1,22843;1,22799;1,22805
05.01.2021;10;15;1,22804;1,22835;1,22784;1,22785
05.01.2021;10;20;1,22784;1,22802;1,22772;1,22786
05.01.2021;10;25;1,2279;1,22848;1,22782;1,2283
05.01.2021;10;30;1,2283;1,22866;1,22826;1,22863
05.01.2021;10;35;1,22866;1,22906;1,22831;1,22834
05.01.2021;10;40;1,22835;1,22847;1,22816;1,22831
05.01.2021;10;45;1,22831;1,22855;1,22812;1,22836
05.01.2021;10;50;1,22835;1,22847;1,22825;1,22831
05.01.2021;10;55;1,22832;1,22846;1,22827;1,2283
05.01.2021;11;0;1,22828;1,22846;1,22824;1,22833
05.01.2021;11;5;1,22832;1,22844;1,22789;1,2279
05.01.2021;11;10;1,22791;1,22805;1,22772;1,22779
05.01.2021;11;15;1,22781;1,22781;1,227;1,2274
05.01.2021;11;20;1,2274;1,22748;1,22697;1,22707
05.01.2021;11;25;1,22708;1,22725;1,2267;1,22715
05.01.2021;11;30;1,22715;1,22741;1,22684;1,22741
05.01.2021;11;35;1,22742;1,22778;1,22732;1,22744
05.01.2021;11;40;1,22742;1,22753;1,22707;1,22708
05.01.2021;11;45;1,22709;1,22722;1,22658;1,22683
05.01.2021;11;50;1,22683;1,22737;1,22681;1,22716
05.01.2021;11;55;1,22716;1,22738;1,2267;1,22724
05.01.2021;12;0;1,22723;1,22754;1,22706;1,22712
05.01.2021;12;5;1,22713;1,22759;1,2269;1,22738
05.01.2021;12;10;1,22738;1,22744;1,22703;1,22708
05.01.2021;12;15;1,2271;1,22742;1,22704;1,22742
05.01.2021;12;20;1,22741;1,22741;1,22694;1,22703
05.01.2021;12;25;1,22704;1,22713;1,22651;1,22684
05.01.2021;12;30;1,22687;1,2269;1,22647;1,2268
05.01.2021;12;35;1,2268;1,22722;1,22676;1,22716
05.01.2021;12;40;1,22717;1,22728;1,2269;1,22703
05.01.2021;12;45;1,227;1,22712;1,2265;1,22652
05.01.2021;12;50;1,22651;1,22676;1,22617;1,22624
05.01.2021;12;55;1,22625;1,2265;1,22603;1,22625
05.01.2021;13;0;1,22625;1,22675;1,22621;1,22671
05.01.2021;13;5;1,22672;1,22677;1,22648;1,22655
05.01.2021;13;10;1,22655;1,22712;1,22649;1,22711
05.01.2021;13;15;1,22715;1,22744;1,22682;1,22744
05.01.2021;13;20;1,22745;1,22745;1,22685;1,22721
05.01.2021;13;25;1,22722;1,22744;1,22708;1,22733
05.01.2021;13;30;1,22734;1,22748;1,22682;1,2272
05.01.2021;13;35;1,22718;1,22784;1,22696;1,22713
05.01.2021;13;40;1,22716;1,22733;1,2268;1,22704
05.01.2021;13;45;1,22705;1,22716;1,22656;1,2267
05.01.2021;13;50;1,2267;1,22717;1,22642;1,22643
05.01.2021;13;55;1,22642;1,22651;1,2259;1,2264
05.01.2021;14;0;1,22643;1,22655;1,22538;1,22605
05.01.2021;14;5;1,22605;1,2263;1,22568;1,22591
05.01.2021;14;10;1,22592;1,22654;1,22589;1,22639
05.01.2021;14;15;1,22638;1,22668;1,22573;1,22586
05.01.2021;14;20;1,22587;1,2262;1,22555;1,22598
05.01.2021;14;25;1,22599;1,22657;1,22596;1,22649
05.01.2021;14;30;1,2265;1,22673;1,22605;1,22646
05.01.2021;14;35;1,22648;1,22743;1,22648;1,22706
05.01.2021;14;40;1,22706;1,22739;1,2268;1,22702
05.01.2021;14;45;1,22702;1,22766;1,227;1,22762
05.01.2021;14;50;1,22763;1,22825;1,22757;1,22777
05.01.2021;14;55;1,2278;1,22805;1,2275;1,22754
05.01.2021;15;0;1,22754;1,22787;1,22731;1,2278
05.01.2021;15;5;1,2278;1,22788;1,22753;1,22765
05.01.2021;15;10;1,22766;1,22794;1,2273;1,22789
05.01.2021;15;15;1,22787;1,22787;1,22739;1,22757
05.01.2021;15;20;1,22758;1,22808;1,22758;1,22808
05.01.2021;15;25;1,22807;1,22817;1,22782;1,22807
05.01.2021;15;30;1,22807;1,22897;1,22806;1,22839
05.01.2021;15;35;1,22838;1,22929;1,22836;1,22887
05.01.2021;15;40;1,22884;1,22937;1,22881;1,22905
05.01.2021;15;45;1,22904;1,22966;1,229;1,22941
05.01.2021;15;50;1,22941;1,22947;1,22907;1,2293
05.01.2021;15;55;1,22931;1,22953;1,22929;1,22946
05.01.2021;16;0;1,22945;1,22991;1,22926;1,22988
05.01.2021;16;5;1,22988;1,23052;1,22982;1,23026
05.01.2021;16;10;1,23026;1,23045;1,2297;1,2298
05.01.2021;16;15;1,2298;1,22987;1,22949;1,22959
05.01.2021;16;20;1,22958;1,22988;1,22955;1,22986
05.01.2021;16;25;1,22986;1,23034;1,22971;1,22983
05.01.2021;16;30;1,22984;1,22993;1,22968;1,22981
05.01.2021;16;35;1,22982;1,23016;1,22974;1,23012
05.01.2021;16;40;1,23011;1,23021;1,22976;1,2299
05.01.2021;16;45;1,22989;1,23015;1,22981;1,23003
05.01.2021;16;50;1,23004;1,23009;1,22965;1,22994
05.01.2021;16;55;1,22993;1,23;1,22973;1,22993
05.01.2021;17;0;1,22993;1,23011;1,22968;1,22995
05.01.2021;17;5;1,22996;1,23005;1,22979;1,22983
05.01.2021;17;10;1,22983;1,22997;1,2298;1,22994
05.01.2021;17;15;1,22997;1,23027;1,22987;1,23027
05.01.2021;17;20;1,23025;1,23038;1,23018;1,2303
05.01.2021;17;25;1,23032;1,23048;1,23014;1,23025
05.01.2021;17;30;1,23027;1,23027;1,22968;1,2298
05.01.2021;17;35;1,22982;1,23017;1,22982;1,23
05.01.2021;17;40;1,22998;1,22998;1,22965;1,22975
05.01.2021;17;45;1,22977;1,22982;1,2296;1,22961
05.01.2021;17;50;1,22961;1,22975;1,22933;1,22948
05.01.2021;17;55;1,22951;1,22971;1,22925;1,22932
05.01.2021;18;0;1,22934;1,22961;1,22897;1,22929
05.01.2021;18;5;1,2293;1,22958;1,22911;1,22958
05.01.2021;18;10;1,2296;1,22972;1,22948;1,22972
05.01.2021;18;15;1,22971;1,22996;1,22954;1,22995
05.01.2021;18;20;1,22995;1,23002;1,22975;1,22983
05.01.2021;18;25;1,22985;1,22995;1,22975;1,22986
05.01.2021;18;30;1,22988;1,23012;1,22979;1,23009
05.01.2021;18;35;1,23007;1,23014;1,22967;1,22977
05.01.2021;18;40;1,22978;1,23007;1,22975;1,23005
05.01.2021;18;45;1,23006;1,23024;1,22996;1,23014
05.01.2021;18;50;1,23015;1,23016;1,22991;1,22992
05.01.2021;18;55;1,22993;1,23038;1,2299;1,23035
05.01.2021;19;0;1,23032;1,23056;1,22995;1,23005
05.01.2021;19;5;1,23005;1,23005;1,22985;1,22994
05.01.2021;19;10;1,22994;1,23021;1,2299;1,2301
05.01.2021;19;15;1,23009;1,23011;1,22995;1,23009
05.01.2021;19;20;1,23008;1,2301;1,22979;1,2298
05.01.2021;19;25;1,2298;1,22988;1,22974;1,22975
05.01.2021;19;30;1,22977;1,22994;1,2297;1,22972
05.01.2021;19;35;1,22973;1,22978;1,2296;1,2296
05.01.2021;19;40;1,2296;1,22964;1,2295;1,22964
05.01.2021;19;45;1,22962;1,22964;1,2294;1,22959
05.01.2021;19;50;1,22961;1,22984;1,22953;1,22976
05.01.2021;19;55;1,22976;1,22976;1,22927;1,22936
05.01.2021;20;0;1,22937;1,2294;1,22922;1,22938
05.01.2021;20;5;1,22937;1,22937;1,22911;1,22912
05.01.2021;20;10;1,22913;1,22919;1,22906;1,22908
05.01.2021;20;15;1,22908;1,22912;1,22894;1,22907
05.01.2021;20;20;1,22906;1,22942;1,22906;1,22942
05.01.2021;20;25;1,22939;1,22942;1,22922;1,22926
05.01.2021;20;30;1,22927;1,22936;1,22917;1,22936
05.01.2021;20;35;1,22937;1,22942;1,22929;1,22931
05.01.2021;20;40;1,22931;1,22942;1,22929;1,22941
05.01.2021;20;45;1,22942;1,22963;1,22942;1,22952
05.01.2021;20;50;1,22955;1,22973;1,22955;1,22962
05.01.2021;20;55;1,22962;1,22991;1,22957;1,22957
05.01.2021;21;0;1,22946;1,23018;1,22946;1,22982
05.01.2021;21;5;1,22976;1,22976;1,22938;1,22962
05.01.2021;21;10;1,22938;1,22952;1,22925;1,22952
05.01.2021;21;15;1,22952;1,22952;1,22942;1,22944
05.01.2021;21;20;1,22945;1,22959;1,22945;1,22956
05.01.2021;21;25;1,22956;1,22956;1,22945;1,22945
05.01.2021;21;30;1,22949;1,22961;1,22944;1,22949
05.01.2021;21;35;1,22948;1,22961;1,22935;1,22959
05.01.2021;21;40;1,22961;1,22961;1,22927;1,22936
05.01.2021;21;45;1,22946;1,22949;1,22946;1,22946
05.01.2021;21;50;1,22946;1,22946;1,22942;1,22942
05.01.2021;21;55;1,22942;1,22974;1,22941;1,22962
05.01.2021;22;0;1,22963;1,2298;1,22953;1,2296
05.01.2021;22;5;1,2296;1,22977;1,22952;1,22957
05.01.2021;22;10;1,22958;1,22969;1,22953;1,22969
05.01.2021;22;15;1,22965;1,22987;1,22946;1,22947
05.01.2021;22;20;1,22948;1,22999;1,22948;1,22988
05.01.2021;22;25;1,22988;1,22992;1,22967;1,22974
05.01.2021;22;30;1,22975;1,2298;1,22963;1,22978
05.01.2021;22;35;1,22978;1,22994;1,22973;1,22982
05.01.2021;22;40;1,22979;1,22989;1,22971;1,22977
05.01.2021;22;45;1,2298;1,22985;1,22964;1,22974
05.01.2021;22;50;1,22975;1,23016;1,22974;1,22989
05.01.2021;22;55;1,22988;1,22999;1,22983;1,22984
05.01.2021;23;0;1,22985;1,23031;1,22969;1,22983
05.01.2021;23;5;1,22983;1,23004;1,22919;1,22921
05.01.2021;23;10;1,22922;1,22971;1,2292;1,22959
05.01.2021;23;15;1,22959;1,22969;1,22949;1,22966
05.01.2021;23;20;1,22966;1,2298;1,22949;1,22965
05.01.2021;23;25;1,22966;1,22985;1,22959;1,22967
05.01.2021;23;30;1,22969;1,22976;1,22935;1,22946
05.01.2021;23;35;1,22945;1,22951;1,22935;1,22936
05.01.2021;23;40;1,22934;1,22958;1,2292;1,22958
05.01.2021;23;45;1,22958;1,22978;1,22952;1,22978
05.01.2021;23;50;1,22977;1,23261;1,22972;1,23139
05.01.2021;23;55;1,23138;1,23185;1,23028;1,23088
06.01.2021;0;0;1,23089;1,23152;1,23058;1,23084
06.01.2021;0;5;1,23084;1,23092;1,23003;1,23017
06.01.2021;0;10;1,23018;1,2306;1,23007;1,23019
06.01.2021;0;15;1,23018;1,2305;1,22918;1,22918
06.01.2021;0;20;1,2292;1,22976;1,22885;1,22974
06.01.2021;0;25;1,22973;1,22986;1,22897;1,22919
06.01.2021;0;30;1,22918;1,22961;1,22908;1,22941
06.01.2021;0;35;1,2294;1,2294;1,22815;1,22836
06.01.2021;0;40;1,22835;1,22891;1,2281;1,22888
06.01.2021;0;45;1,22887;1,22905;1,22852;1,22873
06.01.2021;0;50;1,22873;1,22917;1,22865;1,22914
06.01.2021;0;55;1,22914;1,2294;1,22885;1,22891
06.01.2021;1;0;1,22892;1,22929;1,22863;1,22924
06.01.2021;1;5;1,22925;1,22936;1,22895;1,22896
06.01.2021;1;10;1,22895;1,22913;1,22882;1,22887
06.01.2021;1;15;1,22887;1,22913;1,22842;1,22857
06.01.2021;1;20;1,22858;1,2286;1,22821;1,22838
06.01.2021;1;25;1,22838;1,22872;1,22832;1,2287
06.01.2021;1;30;1,22868;1,22877;1,22852;1,22874
06.01.2021;1;35;1,22876;1,22908;1,22876;1,22894
06.01.2021;1;40;1,22893;1,22895;1,22876;1,22879
06.01.2021;1;45;1,22878;1,22888;1,22856;1,22866
06.01.2021;1;50;1,22866;1,22869;1,22816;1,22827
06.01.2021;1;55;1,22826;1,22826;1,22766;1,22787
06.01.2021;2;0;1,22786;1,22859;1,22755;1,22851
06.01.2021;2;5;1,22851;1,22876;1,22842;1,22858
06.01.2021;2;10;1,22858;1,22897;1,22849;1,22891
06.01.2021;2;15;1,22891;1,22952;1,22888;1,22916
06.01.2021;2;20;1,22914;1,22928;1,22902;1,22902
06.01.2021;2;25;1,22903;1,22915;1,22886;1,22889
06.01.2021;2;30;1,22888;1,22895;1,22869;1,22882
06.01.2021;2;35;1,22884;1,22906;1,22875;1,22875
06.01.2021;2;40;1,22874;1,22887;1,22863;1,22863
06.01.2021;2;45;1,22862;1,22878;1,22857;1,22875
06.01.2021;2;50;1,22875;1,22885;1,22868;1,22881
06.01.2021;2;55;1,2288;1,2288;1,22844;1,22857
06.01.2021;3;0;1,22856;1,22862;1,22842;1,22845
06.01.2021;3;5;1,22845;1,22857;1,22835;1,22845
06.01.2021;3;10;1,22846;1,22866;1,22836;1,22866
06.01.2021;3;15;1,22866;1,22908;1,22862;1,22885
06.01.2021;3;20;1,22884;1,23064;1,22874;1,23027
06.01.2021;3;25;1,23026;1,23027;1,22971;1,22972
06.01.2021;3;30;1,22971;1,23013;1,22959;1,22985
06.01.2021;3;35;1,22985;1,22994;1,22963;1,22987
06.01.2021;3;40;1,22986;1,22999;1,22945;1,22954
06.01.2021;3;45;1,22954;1,22962;1,22923;1,22948
06.01.2021;3;50;1,22946;1,22947;1,22904;1,22937
06.01.2021;3;55;1,22936;1,22944;1,22908;1,22917
06.01.2021;4;0;1,22915;1,22949;1,22915;1,22945
06.01.2021;4;5;1,22945;1,22957;1,2293;1,22949
06.01.2021;4;10;1,22948;1,22988;1,22944;1,22981
06.01.2021;4;15;1,22982;1,23009;1,22982;1,23004
06.01.2021;4;20;1,23003;1,23023;1,22988;1,23017
06.01.2021;4;25;1,23017;1,23057;1,23012;1,23052
06.01.2021;4;30;1,23051;1,23057;1,23002;1,23004
06.01.2021;4;35;1,23002;1,23016;1,23001;1,23001
06.01.2021;4;40;1,23002;1,23013;1,2299;1,22997
06.01.2021;4;45;1,22997;1,23004;1,22977;1,2298
06.01.2021;4;50;1,22981;1,22987;1,22962;1,22971
06.01.2021;4;55;1,2297;1,2298;1,2296;1,22965
06.01.2021;5;0;1,22965;1,23007;1,22965;1,22992
06.01.2021;5;5;1,22993;1,2301;1,22984;1,23006
06.01.2021;5;10;1,23003;1,23032;1,22993;1,23027
06.01.2021;5;15;1,23025;1,2304;1,23015;1,23038
06.01.2021;5;20;1,23038;1,23063;1,23036;1,23053
06.01.2021;5;25;1,23053;1,23053;1,23012;1,23024
06.01.2021;5;30;1,23025;1,23087;1,23017;1,23086
06.01.2021;5;35;1,23086;1,23092;1,23059;1,23069
06.01.2021;5;40;1,23068;1,23115;1,23062;1,23102
06.01.2021;5;45;1,23103;1,23218;1,23092;1,23183
06.01.2021;5;50;1,23183;1,23205;1,23154;1,23189
06.01.2021;5;55;1,2319;1,23194;1,23154;1,23164
06.01.2021;6;0;1,23163;1,2323;1,23123;1,23229
06.01.2021;6;5;1,23231;1,23309;1,23182;1,23299
06.01.2021;6;10;1,233;1,2334;1,23287;1,23308
06.01.2021;6;15;1,23308;1,23345;1,2327;1,23282
06.01.2021;6;20;1,23282;1,23293;1,23201;1,23239
06.01.2021;6;25;1,23238;1,23298;1,23226;1,23298
06.01.2021;6;30;1,23299;1,23317;1,23272;1,23302
06.01.2021;6;35;1,23304;1,23316;1,23269;1,23277
06.01.2021;6;40;1,23276;1,23452;1,23276;1,23376
06.01.2021;6;45;1,23377;1,23435;1,2335;1,23396
06.01.2021;6;50;1,23397;1,23431;1,23375;1,23384
06.01.2021;6;55;1,23385;1,23407;1,23376;1,23394
06.01.2021;7;0;1,23398;1,23403;1,23323;1,23344
06.01.2021;7;5;1,23344;1,23344;1,23295;1,23334
06.01.2021;7;10;1,23336;1,2337;1,23307;1,23321
06.01.2021;7;15;1,2332;1,23356;1,23271;1,23276
06.01.2021;7;20;1,23275;1,23284;1,23224;1,23238
06.01.2021;7;25;1,23237;1,23278;1,23232;1,23248
06.01.2021;7;30;1,2325;1,23292;1,23235;1,23282
06.01.2021;7;35;1,23281;1,23375;1,23278;1,23368
06.01.2021;7;40;1,23367;1,23372;1,23281;1,23285
06.01.2021;7;45;1,23288;1,23352;1,23269;1,23334
06.01.2021;7;50;1,23332;1,23347;1,23263;1,23282
06.01.2021;7;55;1,23282;1,23285;1,2322;1,23245
06.01.2021;8;0;1,23245;1,23295;1,23206;1,23294
06.01.2021;8;5;1,23296;1,23312;1,23275;1,23308
06.01.2021;8;10;1,23309;1,23363;1,23309;1,23353
06.01.2021;8;15;1,23352;1,23381;1,23324;1,23328
06.01.2021;8;20;1,23327;1,23354;1,23311;1,23317
06.01.2021;8;25;1,23316;1,23363;1,23311;1,23344
06.01.2021;8;30;1,23344;1,23361;1,23316;1,23357
06.01.2021;8;35;1,23356;1,2336;1,2329;1,23296
06.01.2021;8;40;1,23299;1,23336;1,23298;1,23314
06.01.2021;8;45;1,23313;1,23326;1,23295;1,23326
06.01.2021;8;50;1,23326;1,23353;1,23312;1,23346
06.01.2021;8;55;1,2335;1,23389;1,23342;1,23382
06.01.2021;9;0;1,23381;1,23436;1,23377;1,23415
06.01.2021;9;5;1,23416;1,23442;1,2339;1,2339
06.01.2021;9;10;1,2339;1,23397;1,23355;1,23357
06.01.2021;9;15;1,23359;1,23409;1,23337;1,23407
06.01.2021;9;20;1,23406;1,2341;1,23357;1,23376
06.01.2021;9;25;1,23372;1,2339;1,23361;1,23377
06.01.2021;9;30;1,23378;1,23398;1,23361;1,23387
06.01.2021;9;35;1,23389;1,23391;1,23355;1,23356
06.01.2021;9;40;1,23357;1,23419;1,23346;1,23406
06.01.2021;9;45;1,23407;1,23411;1,23365;1,23381
06.01.2021;9;50;1,23381;1,23397;1,23367;1,2337
06.01.2021;9;55;1,2337;1,23404;1,2333;1,23381
06.01.2021;10;0;1,23381;1,23426;1,23371;1,23389
06.01.2021;10;5;1,23388;1,23391;1,23368;1,2338
06.01.2021;10;10;1,23381;1,23396;1,23368;1,23378
06.01.2021;10;15;1,23377;1,2338;1,23356;1,23368
06.01.2021;10;20;1,23368;1,23414;1,23357;1,23397
06.01.2021;10;25;1,23397;1,23468;1,23393;1,23468
06.01.2021;10;30;1,23467;1,2349;1,23447;1,23481
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
